satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,cluster
0.76,0.95,4,259,5,0,1,0,1,1,0
0.42,0.56,2,146,3,0,1,0,1,1,0
0.75,1.0,4,243,5,0,1,0,1,1,0
0.36,0.52,2,137,3,0,1,0,5,1,0
0.75,0.93,5,229,5,0,1,0,7,1,0
0.4,0.46,2,134,3,0,1,0,2,1,0
0.75,0.89,4,228,5,0,1,0,8,1,0
0.39,0.46,2,127,3,0,1,0,4,1,0
0.4,0.48,2,142,3,0,1,0,5,1,0
0.39,0.54,2,131,3,0,1,0,5,1,0
0.42,0.55,2,148,3,0,1,0,7,1,0
0.82,0.85,4,274,5,0,1,0,7,1,0
0.41,0.54,2,138,3,0,1,0,2,1,0
0.88,0.92,4,225,5,0,1,0,2,1,0
0.43,0.57,2,151,3,1,1,0,3,1,0
0.42,0.5,2,155,3,0,1,0,3,1,0
0.85,1.0,4,234,5,0,1,0,3,1,0
0.38,0.49,2,144,3,0,1,0,3,1,0
0.39,0.47,2,142,3,0,1,0,9,1,0
0.41,0.48,2,126,3,0,1,0,9,1,0
0.88,0.92,4,233,6,0,1,0,9,1,0
0.78,0.96,4,241,5,0,1,0,9,1,0
0.45,0.48,2,138,3,0,1,0,9,1,0
0.44,0.56,2,145,3,0,1,0,9,1,0
0.36,0.51,2,143,3,0,1,0,9,1,0
0.86,0.98,4,270,5,0,1,0,9,1,0
0.45,0.53,2,149,3,0,1,0,8,1,0
0.42,0.53,2,158,3,0,1,0,8,1,0
0.36,0.55,2,134,3,0,1,0,8,1,0
0.81,0.81,4,218,5,1,1,0,0,1,0
0.87,0.81,5,304,5,0,1,0,6,1,0
0.39,0.51,2,139,3,0,1,0,0,1,0
0.41,0.52,2,132,3,0,1,0,1,1,0
0.72,1.0,2,240,2,0,1,0,1,1,0
0.44,0.55,2,137,3,0,1,0,1,1,0
0.38,0.5,2,139,3,0,1,0,1,1,0
0.46,0.52,2,148,3,0,1,0,1,1,0
0.4,0.49,2,149,3,0,1,0,5,1,0
0.45,0.45,2,131,3,0,1,0,7,1,0
0.89,0.89,5,262,5,0,1,0,2,1,0
0.46,0.48,2,161,3,0,1,0,9,1,0
0.45,0.57,2,149,3,0,1,0,5,1,0
0.89,0.98,4,242,6,0,1,0,5,1,0
0.62,0.77,5,227,4,0,1,0,5,1,0
0.44,0.5,2,135,3,0,1,0,7,1,0
0.62,0.89,3,131,4,0,1,0,7,1,0
0.42,0.47,2,157,3,0,1,0,2,1,0
0.42,0.47,2,130,3,0,1,0,3,1,0
0.44,0.53,2,147,3,0,1,0,9,1,0
0.87,0.9,3,307,5,0,1,0,9,1,0
0.44,0.46,2,154,3,0,1,0,9,1,0
0.41,0.56,2,143,3,0,1,0,9,1,0
0.51,0.79,4,134,3,0,1,0,9,1,0
0.89,0.96,5,221,5,0,1,0,9,1,0
0.9,0.94,5,247,5,0,1,0,9,1,0
0.36,0.55,2,131,3,0,1,0,9,1,0
0.44,0.54,2,150,3,0,1,0,8,1,0
0.39,0.57,2,150,3,0,1,0,8,1,0
0.73,0.95,4,223,6,0,1,0,8,1,0
0.39,0.52,2,129,3,0,1,0,6,1,0
0.4,0.45,2,140,3,0,1,0,0,1,0
0.41,0.52,2,132,3,0,1,0,1,1,0
0.74,0.99,5,263,5,0,1,0,1,1,0
0.42,0.46,2,143,3,0,1,0,1,1,0
0.88,0.88,4,265,5,0,1,0,1,1,0
0.37,0.53,2,147,3,0,1,0,1,1,0
0.78,0.81,4,253,5,0,1,0,5,1,0
0.46,0.5,2,141,3,0,1,0,7,1,0
0.74,1.0,5,222,6,0,1,0,2,1,0
0.8,0.87,5,240,6,0,1,0,9,1,0
0.37,0.48,2,154,3,0,1,0,4,1,0
0.87,0.92,4,253,6,0,1,0,5,1,0
0.9,0.84,5,221,5,0,1,0,5,1,0
0.43,0.46,2,145,3,0,1,0,7,1,0
0.4,0.46,2,146,3,0,1,0,7,1,0
0.79,0.93,5,269,5,0,1,0,2,1,0
0.39,0.57,2,130,3,0,1,0,3,1,0
0.81,1.0,4,241,5,0,1,0,3,1,0
0.39,0.53,2,136,3,0,1,0,3,1,0
0.92,0.94,4,219,5,0,1,0,9,1,0
0.9,0.98,5,271,5,0,1,0,9,1,0
0.32,0.6,2,280,4,0,1,0,9,1,0
0.46,0.46,2,140,3,0,1,0,9,1,0
0.83,0.98,4,254,5,0,1,0,9,1,0
0.39,0.47,2,131,3,0,1,0,9,1,0
0.75,0.87,5,246,5,0,1,0,9,1,0
0.44,0.57,2,145,3,0,1,0,8,1,0
0.86,0.93,5,241,5,1,1,0,8,1,0
0.39,0.49,2,146,3,0,1,0,8,1,0
0.45,0.48,2,149,3,0,1,0,8,1,0
0.41,0.48,2,141,3,0,1,0,0,1,0
0.73,0.87,5,252,5,0,1,0,1,1,0
0.37,0.57,2,157,3,0,1,0,1,1,0
0.46,0.52,2,131,3,0,1,0,1,1,0
0.41,0.5,2,149,3,0,1,0,1,1,0
0.78,0.78,4,260,5,0,1,0,1,1,0
0.78,0.86,5,260,6,0,1,0,5,1,0
0.72,0.86,5,251,5,0,1,0,7,1,0
0.45,0.55,2,155,3,0,1,0,9,1,0
0.39,0.51,2,155,3,0,1,0,4,1,0
0.4,0.5,2,136,3,0,1,0,5,1,0
0.39,0.54,2,133,3,0,1,0,5,1,0
0.78,0.45,4,128,2,0,1,0,7,1,0
0.42,0.53,2,142,3,0,1,0,7,1,0
0.39,0.54,2,149,3,0,1,0,7,1,0
0.46,0.57,2,145,3,0,1,0,7,1,0
0.38,0.46,2,155,3,0,1,0,7,1,0
0.44,0.56,2,142,3,0,1,0,3,1,0
0.45,0.52,2,147,3,0,1,0,9,1,0
0.4,0.46,2,160,3,0,1,0,9,1,0
0.38,0.55,2,130,3,0,1,0,9,1,0
0.39,0.56,2,133,3,0,1,0,9,1,0
0.38,0.55,2,160,3,0,1,0,9,1,0
0.38,0.45,2,151,3,0,1,0,9,1,0
0.79,0.84,5,247,5,0,1,0,9,1,0
0.37,0.48,2,129,3,0,1,0,8,1,0
0.42,0.49,2,152,3,0,1,0,8,1,0
0.44,0.48,2,128,3,0,1,0,8,1,0
0.39,0.48,2,151,3,0,1,0,8,1,0
0.4,0.5,2,127,3,0,1,0,0,1,0
0.38,0.47,2,140,3,1,1,0,0,1,0
0.42,0.48,2,148,3,1,1,0,1,1,0
0.74,0.86,5,262,5,0,1,0,1,1,0
0.82,0.9,5,248,5,0,1,0,1,1,0
0.38,0.55,2,131,3,0,1,0,5,1,0
0.41,0.56,2,160,3,0,1,0,7,1,0
0.4,0.47,2,152,3,0,1,0,2,1,0
0.83,0.98,4,249,5,0,1,0,8,1,0
0.36,0.57,2,144,3,0,1,0,9,1,0
0.75,0.98,4,245,5,0,1,0,4,1,0
0.44,0.53,2,146,3,0,1,0,5,1,0
0.39,0.52,2,148,3,1,1,0,5,1,0
0.4,0.57,2,152,3,0,1,0,7,1,0
0.41,0.54,2,135,3,0,1,0,7,1,0
0.83,0.92,4,235,5,0,1,0,7,1,0
0.42,0.47,2,145,3,0,1,0,7,1,0
0.61,0.46,5,220,4,0,1,0,7,1,0
0.83,0.92,4,255,5,0,1,0,2,1,0
0.44,0.57,2,148,3,0,1,0,9,1,0
0.43,0.52,2,146,3,0,1,0,9,1,0
0.4,0.48,2,132,3,0,1,0,9,1,0
0.41,0.47,2,145,3,0,1,0,9,1,0
0.37,0.48,2,153,3,0,1,0,9,1,0
0.4,0.48,2,139,3,0,1,0,9,1,0
0.74,0.96,4,231,5,0,1,0,9,1,0
0.39,0.48,2,154,3,0,1,0,9,1,0
0.36,0.51,2,129,3,0,1,0,8,1,0
0.8,0.83,5,275,5,0,1,0,8,1,0
0.6,0.85,3,250,2,0,1,0,8,1,0
0.36,0.54,2,158,3,0,1,0,8,1,0
0.65,0.86,2,181,2,0,1,0,8,1,0
0.49,0.73,4,244,3,0,1,0,8,1,0
0.4,0.46,2,132,3,0,1,0,6,1,0
0.41,0.51,2,144,3,0,1,0,1,1,0
0.68,0.62,5,198,5,1,1,0,1,1,0
0.43,0.53,2,157,3,0,1,0,1,1,0
0.44,0.51,2,145,3,0,1,0,5,1,0
0.87,0.94,5,219,5,0,1,0,5,1,0
0.43,0.54,2,153,3,0,1,0,7,1,0
0.89,0.48,3,178,5,0,1,0,2,1,0
0.83,0.88,5,239,5,0,1,0,8,1,0
0.85,1.0,6,260,3,1,1,0,4,1,0
0.89,0.97,4,264,5,0,1,0,5,1,0
0.43,0.55,4,134,3,0,1,0,5,1,0
0.42,0.46,2,147,3,0,1,0,7,1,0
0.43,0.54,2,130,3,0,1,0,7,1,0
0.37,0.46,2,156,3,0,1,0,7,1,0
0.76,0.98,4,237,5,0,1,0,7,1,0
0.88,0.89,4,254,5,0,1,0,7,1,0
0.39,0.48,2,151,3,0,1,0,7,1,0
0.36,0.46,2,130,3,0,1,0,2,1,0
0.42,0.55,2,146,3,0,1,0,3,1,0
0.42,0.46,2,135,3,0,1,0,9,1,0
0.91,0.89,5,217,5,0,1,0,9,1,0
0.41,0.56,2,154,3,0,1,0,9,1,0
0.83,1.0,5,224,5,0,1,0,9,1,0
0.42,0.55,2,150,3,0,1,0,9,1,0
0.38,0.51,2,138,3,0,1,0,9,1,0
0.77,0.98,4,238,6,0,1,0,8,1,0
0.87,0.97,5,250,6,0,1,0,8,1,0
0.84,0.85,5,260,5,0,1,0,8,1,0
0.81,0.97,5,230,5,0,1,0,8,1,0
0.84,0.83,4,239,5,0,1,0,6,1,0
0.39,0.54,2,149,3,0,1,0,1,1,0
0.75,0.89,5,276,5,0,1,0,1,1,0
0.43,0.55,2,159,3,0,1,0,1,1,0
0.83,0.94,4,264,5,0,1,0,7,1,0
0.59,1.0,3,156,4,0,1,0,2,1,0
0.44,0.54,2,135,3,0,1,0,8,1,0
0.38,0.49,2,128,3,0,1,0,9,1,0
0.76,0.98,5,242,5,0,1,0,4,1,0
0.4,0.46,2,141,3,0,1,0,5,1,0
0.41,0.48,2,155,3,0,1,0,5,1,0
0.38,0.51,2,141,3,0,1,0,7,1,0
0.45,0.68,4,212,4,1,1,0,7,1,0
0.39,0.56,2,160,3,0,1,0,7,1,0
0.45,0.47,2,150,3,0,1,0,7,1,0
0.42,0.53,2,132,3,1,1,0,7,1,0
0.78,0.96,5,272,5,0,1,0,7,1,0
0.39,0.56,2,160,3,0,1,0,7,1,0
0.42,0.5,2,143,3,0,1,0,3,1,0
0.44,0.54,2,133,3,0,1,0,9,1,0
0.77,0.96,5,249,6,0,1,0,9,1,0
0.91,1.0,4,251,6,0,1,0,9,1,0
0.26,0.46,2,242,3,0,1,0,9,1,0
0.81,0.93,5,265,6,0,1,0,9,1,0
0.92,0.89,4,241,5,0,1,0,9,1,0
0.45,0.51,2,137,3,0,1,0,8,1,0
0.86,0.95,4,270,5,0,1,0,8,1,0
0.44,0.55,2,141,3,0,1,0,8,1,0
0.41,0.56,2,133,3,0,1,0,8,1,0
0.84,0.97,5,256,5,0,1,0,8,1,0
0.42,0.52,2,160,3,0,1,0,8,1,0
0.38,0.46,2,160,3,0,1,0,8,1,0
0.88,0.97,4,255,5,1,1,0,0,1,0
0.63,0.76,2,157,4,0,1,0,1,1,0
0.36,0.51,2,144,3,0,1,0,7,1,0
0.45,0.51,2,149,3,0,1,0,2,1,0
0.73,1.0,5,253,6,0,1,0,8,1,0
0.37,0.55,2,140,3,0,1,0,9,1,0
0.41,0.71,3,205,4,0,1,0,5,1,0
0.72,1.0,5,234,5,0,1,0,5,1,0
0.36,0.54,2,127,3,0,1,0,5,1,0
0.9,1.0,4,229,5,0,1,0,7,1,0
0.44,0.56,2,141,3,0,1,0,7,1,0
0.78,0.95,4,260,5,0,1,0,7,1,0
0.37,0.52,2,141,3,0,1,0,7,1,0
0.4,0.47,2,144,3,1,1,0,7,1,0
0.84,1.0,5,250,5,0,1,0,7,1,0
0.83,0.93,4,269,5,0,1,0,7,1,0
0.37,0.5,2,142,3,0,1,0,7,1,0
0.41,0.46,2,150,3,1,1,0,3,1,0
0.38,0.51,2,159,3,0,1,0,9,1,0
0.85,0.96,4,217,5,0,1,0,9,1,0
0.88,0.91,4,234,6,0,1,0,9,1,0
0.44,0.46,2,138,3,0,1,0,9,1,0
0.38,0.5,2,145,3,0,1,0,9,1,0
0.44,0.48,2,155,3,0,1,0,8,1,0
0.38,0.51,2,137,3,0,1,0,8,1,0
0.45,0.57,2,143,3,0,1,0,8,1,0
0.36,0.48,2,136,3,0,1,0,8,1,0
0.72,0.95,5,271,5,0,1,0,8,1,0
0.43,0.48,2,157,3,0,1,0,8,1,0
0.45,0.5,2,150,3,0,1,0,8,1,0
0.4,0.53,2,127,3,0,1,0,8,1,0
0.83,0.93,5,257,5,0,1,0,9,1,0
0.61,0.58,2,264,4,0,1,0,9,1,0
0.36,0.49,2,147,3,0,1,0,5,1,0
0.84,1.0,5,242,5,0,1,0,7,1,0
0.38,0.51,2,159,3,0,1,0,7,1,0
0.41,0.49,2,147,3,0,1,0,7,1,0
0.37,0.51,2,154,3,1,1,0,7,1,0
0.43,0.56,2,129,3,0,1,0,7,1,0
0.46,0.53,2,161,3,0,1,0,7,1,0
0.78,0.86,5,274,5,0,1,0,7,1,0
0.45,0.53,2,159,3,0,1,0,7,1,0
0.42,0.47,2,135,3,0,1,0,7,1,0
0.46,0.53,2,147,3,0,1,0,7,1,0
0.39,0.49,2,142,3,0,1,0,7,1,0
0.36,0.51,2,130,3,0,1,0,7,1,0
0.44,0.48,2,158,3,0,1,0,9,1,0
0.7,0.84,6,161,4,0,1,0,9,1,0
0.72,0.84,4,256,5,0,1,0,9,1,0
0.39,0.51,2,137,3,0,1,0,9,1,0
0.4,0.49,2,144,3,0,1,0,8,1,0
0.43,0.54,2,142,3,0,1,0,8,1,0
0.76,0.87,5,262,5,0,1,0,8,1,0
0.4,0.48,2,142,3,0,1,0,8,1,0
0.37,0.54,2,157,3,0,1,0,8,1,0
0.87,0.91,5,228,5,0,1,0,8,1,0
0.43,0.5,2,148,3,0,1,0,8,1,0
0.85,0.87,5,245,5,0,1,0,9,1,0
0.37,0.49,2,138,3,0,1,0,9,1,0
0.44,0.52,2,141,3,0,1,0,4,1,0
0.91,0.98,4,242,6,0,1,0,8,1,0
0.37,0.57,2,158,3,0,1,0,9,1,0
0.42,0.57,2,147,3,1,1,0,4,1,0
0.39,0.68,2,282,5,0,1,0,5,1,0
0.39,0.54,2,154,3,0,1,0,5,1,0
0.44,0.52,2,149,3,0,1,0,5,1,0
0.37,0.45,2,149,3,0,1,0,7,1,0
0.39,0.53,2,146,3,0,1,0,7,1,0
0.72,0.94,4,258,5,0,1,0,7,1,0
0.37,0.49,2,148,3,0,1,0,7,1,0
0.82,0.94,5,236,5,0,1,0,7,1,0
0.42,0.52,2,134,3,0,1,0,7,1,0
0.59,1.0,2,155,5,0,1,0,7,1,0
0.82,0.86,5,257,5,0,1,0,7,1,0
0.73,0.97,6,189,2,0,1,0,7,1,0
0.78,0.66,3,164,3,0,1,0,7,1,0
0.45,0.46,2,149,3,0,1,0,7,1,0
0.83,0.81,5,219,5,0,1,0,7,1,0
0.43,0.51,2,128,3,0,1,0,7,1,0
0.73,0.93,5,162,4,0,1,0,9,1,0
0.85,0.85,4,247,6,0,1,0,9,1,0
0.9,0.7,5,206,4,0,1,0,9,1,0
0.46,0.55,2,145,3,0,1,0,9,1,0
0.43,0.57,2,159,3,1,1,0,9,1,0
0.89,0.88,5,228,5,1,1,0,8,1,0
0.4,0.48,2,155,3,0,1,0,8,1,0
0.76,0.83,6,293,6,0,1,0,8,1,0
0.4,0.57,2,151,3,0,1,0,8,1,0
0.37,0.48,2,160,3,0,1,0,8,1,0
0.37,0.53,2,143,3,0,1,0,8,1,0
0.37,0.52,2,158,3,0,1,0,8,1,0
0.88,0.86,5,258,5,0,1,0,8,1,0
0.84,0.94,5,262,5,0,1,0,9,1,0
0.41,0.47,2,143,3,1,1,0,9,1,0
0.84,0.91,5,232,6,0,1,0,4,1,0
0.41,0.55,2,161,3,0,1,0,0,1,0
0.53,0.76,5,132,6,0,1,0,0,1,0
0.4,0.49,2,160,3,0,1,0,5,1,0
0.66,0.91,5,248,4,0,1,0,4,1,0
0.42,0.56,2,137,3,0,1,0,5,1,0
0.38,0.49,2,155,3,0,1,0,5,1,0
0.38,0.53,2,140,3,0,1,0,7,1,0
0.43,0.54,2,156,3,0,1,0,7,1,0
0.37,0.57,2,147,3,0,1,0,7,1,0
0.41,0.53,2,157,3,0,1,0,7,1,0
0.84,0.96,4,247,5,0,1,0,7,1,0
0.4,0.51,2,148,3,0,1,0,7,1,0
0.58,0.74,4,215,3,0,0,0,7,1,0
0.82,0.67,2,202,3,0,0,0,7,1,0
0.78,0.82,5,247,3,0,0,0,7,1,0
0.49,0.6,3,214,2,0,0,0,7,1,0
0.36,0.95,3,206,4,0,0,0,7,1,0
0.54,0.37,2,176,2,0,0,0,7,1,0
0.99,0.91,5,136,4,0,0,0,7,1,0
0.74,0.64,4,268,3,0,0,0,7,1,0
1.0,0.41,4,174,3,0,0,0,9,1,0
0.61,0.98,3,267,3,0,0,0,9,1,0
0.84,0.77,4,262,4,0,0,0,9,1,0
0.85,0.59,3,235,3,0,0,0,8,1,0
0.67,0.57,2,160,4,0,0,0,8,1,0
0.54,0.94,4,267,4,0,0,0,8,1,0
0.75,0.56,5,175,4,0,0,0,8,1,0
0.82,0.79,4,224,2,0,0,0,8,1,0
0.76,0.6,4,177,2,0,0,0,8,1,0
0.61,0.41,3,138,3,0,0,0,8,1,0
0.51,0.8,3,218,2,1,0,0,8,1,0
0.52,0.88,3,179,2,1,0,0,8,1,0
0.74,0.58,3,241,3,0,0,0,8,1,0
0.98,0.91,4,240,3,0,0,0,9,1,0
0.71,0.92,3,202,4,0,0,0,9,1,0
0.98,0.97,3,196,3,0,0,0,4,1,0
0.52,0.59,2,176,3,1,0,0,0,1,0
0.84,0.65,2,140,3,0,0,0,0,1,0
0.87,0.5,3,242,2,0,0,0,0,1,0
0.48,0.85,3,279,4,0,0,0,0,1,0
0.72,0.94,4,240,4,0,0,0,2,1,0
0.93,0.98,3,238,2,0,0,0,5,1,0
0.62,0.74,4,213,4,0,0,0,5,1,0
0.53,0.81,3,226,3,1,0,0,7,1,0
0.86,0.99,3,169,2,1,0,0,7,1,0
0.92,0.65,4,238,2,0,0,0,7,1,0
0.97,0.83,4,202,3,0,0,0,7,1,0
0.39,0.78,2,205,6,1,0,0,7,1,0
0.45,0.66,3,111,4,0,0,0,7,1,0
0.41,0.47,4,104,3,0,0,0,7,1,0
0.51,0.69,3,212,3,0,0,0,7,1,0
0.74,0.62,4,236,4,0,0,0,7,1,0
0.69,0.57,5,245,2,1,0,0,7,1,0
0.84,0.64,4,267,4,0,0,0,7,1,0
0.69,0.66,5,106,5,0,0,0,7,1,0
0.93,0.53,5,198,3,0,0,0,7,1,0
0.63,0.59,5,224,3,0,0,0,7,1,0
0.81,0.62,3,100,3,0,0,0,7,1,0
0.52,0.66,4,139,3,0,0,0,7,1,0
1.0,0.74,3,220,4,0,0,0,9,1,0
0.86,0.79,3,242,2,0,0,0,8,1,0
0.59,0.88,4,155,3,1,0,0,8,1,0
0.74,0.76,5,104,4,0,0,0,8,1,0
0.98,0.92,4,201,3,1,0,0,8,1,0
0.93,0.75,5,143,3,0,0,0,8,1,0
1.0,0.92,5,161,3,1,0,0,8,1,0
0.59,0.81,4,200,2,0,0,0,8,1,0
0.98,0.55,4,255,2,0,0,0,8,1,0
0.42,0.96,3,270,6,0,0,0,8,1,0
0.61,0.85,5,230,3,0,0,0,8,1,0
0.78,0.72,5,270,3,1,0,0,9,1,0
0.93,0.52,4,200,3,0,0,0,9,1,0
0.67,0.51,5,182,3,0,0,0,4,1,0
0.75,0.85,4,234,3,0,0,0,0,1,0
0.79,0.51,4,237,2,0,0,0,0,1,0
0.84,0.89,4,187,2,1,0,0,0,1,0
0.72,0.5,3,257,6,0,0,0,0,1,0
0.57,0.48,2,194,2,0,0,0,0,1,0
0.73,0.52,4,162,3,0,0,0,6,1,0
0.72,0.63,3,176,3,1,0,0,9,1,0
0.97,0.68,3,167,3,0,0,0,7,1,0
0.65,0.64,3,223,4,0,0,0,7,1,0
0.68,0.73,3,257,3,0,0,0,7,1,0
0.68,0.46,4,143,3,0,0,0,7,1,0
0.69,0.74,3,215,2,0,0,0,7,1,0
0.79,0.99,3,194,4,0,0,0,7,1,0
0.74,0.92,5,193,3,0,0,0,7,1,0
0.8,0.83,3,163,3,0,0,0,7,1,0
0.26,0.83,3,168,3,0,0,0,7,1,0
0.81,0.86,3,231,3,0,0,0,7,1,0
0.67,0.54,2,141,2,0,0,0,7,1,0
0.55,0.81,4,260,2,0,0,0,7,1,0
0.87,0.71,3,132,2,0,0,0,7,1,0
0.46,0.69,2,159,2,0,0,0,7,1,0
0.63,0.57,4,177,3,1,0,0,7,1,0
0.54,0.96,4,248,3,0,0,0,7,1,0
1.0,0.49,3,185,2,0,0,0,7,1,0
0.97,0.66,4,149,2,0,0,0,2,1,0
0.9,0.92,3,152,3,0,0,0,2,1,0
0.89,0.47,4,108,3,0,0,0,9,1,0
0.79,0.84,3,176,3,0,0,0,8,1,0
0.73,0.79,4,145,2,1,0,0,8,1,0
0.83,0.54,3,149,3,0,0,0,8,1,0
0.42,0.54,3,122,4,0,0,0,8,1,0
0.18,0.8,2,110,5,0,0,0,8,1,0
0.92,0.91,4,222,2,0,0,0,8,1,0
0.87,0.52,3,237,3,0,0,0,8,1,0
0.72,0.65,4,224,3,0,0,0,8,1,0
0.64,0.58,5,115,5,0,0,0,8,1,0
1.0,0.66,4,180,3,0,0,0,9,1,0
0.83,0.65,4,162,3,0,0,0,9,1,0
0.98,0.58,4,136,3,0,0,0,9,1,0
0.7,0.87,3,260,2,0,0,0,4,1,0
0.9,0.79,4,150,2,0,0,0,0,1,0
0.55,0.99,4,248,3,0,0,0,0,1,0
0.78,0.84,3,233,3,1,0,0,0,1,0
0.89,0.53,5,272,3,0,0,0,0,1,0
0.85,0.57,4,216,2,0,0,0,6,1,0
0.84,0.79,4,266,3,1,0,0,6,1,0
0.76,0.93,3,266,3,1,0,0,5,1,0
0.53,0.72,2,172,5,0,0,0,7,1,0
0.25,0.41,3,133,6,1,0,0,7,1,0
0.82,0.51,3,234,3,0,0,0,7,1,0
0.71,0.57,2,183,4,0,0,0,7,1,0
0.61,0.95,4,174,4,0,0,0,7,1,0
0.89,0.68,3,175,2,0,0,0,7,1,0
0.57,0.78,3,109,3,1,0,0,7,1,0
0.93,0.8,4,248,3,0,0,0,7,1,0
0.61,0.84,5,104,4,0,0,0,7,1,0
0.56,0.62,3,154,2,0,0,0,7,1,0
0.7,0.89,6,214,2,0,0,0,7,1,0
0.9,0.64,4,209,4,0,0,0,7,1,0
0.39,0.36,3,168,3,1,0,0,7,1,0
0.74,0.72,4,176,3,0,0,0,7,1,0
0.7,0.61,4,163,4,1,0,0,7,1,0
0.72,0.93,4,148,2,0,0,0,7,1,0
0.61,0.97,3,137,3,0,0,0,2,1,0
0.96,1.0,5,162,3,0,0,0,2,1,0
0.7,0.59,4,216,3,0,0,0,2,1,0
0.92,0.49,3,240,2,0,0,0,3,1,0
0.99,0.75,3,215,3,0,0,0,9,1,0
0.61,0.39,3,99,2,0,0,0,8,1,0
0.91,0.97,3,167,2,0,0,0,8,1,0
0.47,0.64,3,192,3,0,0,0,8,1,0
0.77,0.61,5,146,3,0,0,0,8,1,0
0.55,0.51,3,190,3,0,0,0,8,1,0
0.96,0.67,6,190,3,0,0,0,8,1,0
0.72,0.79,5,260,2,0,0,0,9,1,0
0.8,0.9,4,136,3,0,0,0,9,1,0
0.61,0.55,4,231,3,0,0,0,9,1,0
0.97,0.88,3,204,2,0,0,0,4,1,0
0.63,0.93,4,201,3,0,0,0,0,1,0
0.92,0.92,3,159,3,0,0,0,0,1,0
0.94,0.74,5,171,3,0,0,0,0,1,0
0.79,0.72,6,240,4,0,0,0,0,1,0
0.75,0.73,2,152,4,0,0,0,0,1,0
0.78,0.99,3,151,3,1,0,0,6,1,0
0.96,0.45,6,232,2,1,0,0,6,1,0
0.65,0.68,4,128,5,0,0,0,6,1,0
0.94,0.51,3,160,2,0,0,0,0,1,0
0.52,0.53,2,163,2,0,0,0,5,1,0
0.91,0.61,2,272,2,0,0,0,7,1,0
0.56,0.62,5,238,3,0,0,0,7,1,0
0.58,0.69,4,223,4,0,0,0,7,1,0
0.51,0.53,3,201,2,0,0,0,7,1,0
0.91,0.55,6,97,4,0,0,0,7,1,0
0.8,0.98,2,232,6,1,0,0,7,1,0
0.55,0.83,4,199,3,0,0,0,7,1,0
0.62,0.53,3,141,3,0,0,0,7,1,0
0.62,0.6,3,171,2,0,0,0,7,1,0
0.87,0.58,4,212,3,0,0,0,7,1,0
0.65,0.5,5,270,2,0,0,0,7,1,0
0.51,0.64,3,267,2,0,0,0,7,1,0
0.98,0.77,3,134,2,1,0,0,7,1,0
0.78,0.76,5,168,4,1,0,0,7,1,0
0.6,0.98,3,262,2,0,0,0,2,1,0
0.68,0.69,3,185,2,0,0,0,2,1,0
0.55,0.84,3,237,3,0,0,0,2,1,0
0.99,0.79,4,192,3,0,0,0,3,1,0
0.92,0.68,5,236,2,0,0,0,3,1,0
1.0,0.65,4,202,4,1,0,0,3,1,0
0.97,0.77,3,182,2,1,0,0,8,1,0
0.48,0.55,3,228,2,0,0,0,8,1,0
0.78,1.0,3,139,3,0,0,0,8,1,0
0.96,0.62,5,128,5,0,0,0,8,1,0
0.82,0.97,3,115,2,1,0,0,8,1,0
0.94,0.9,5,191,4,0,0,0,8,1,0
0.95,0.66,4,183,3,0,0,0,9,1,0
0.59,0.43,3,173,3,0,0,0,9,1,0
0.69,0.89,4,174,2,0,0,0,9,1,0
0.74,0.72,3,213,3,0,0,0,4,1,0
0.67,0.67,4,192,4,0,0,0,0,1,0
0.83,0.52,3,167,2,1,0,0,0,1,0
0.81,0.85,3,263,3,1,0,0,0,1,0
0.54,0.73,2,100,3,0,0,0,0,1,0
0.89,0.83,3,164,3,0,0,0,0,1,0
0.79,0.74,5,172,2,0,0,0,6,1,0
0.46,0.58,4,171,3,0,0,0,6,1,0
0.99,0.93,4,236,3,0,0,0,6,1,0
0.75,0.9,5,186,4,0,0,0,6,1,0
0.93,0.82,4,175,3,0,0,0,0,1,0
0.65,0.6,5,227,3,0,0,0,1,1,0
0.57,0.85,4,164,3,0,0,0,7,1,0
0.97,0.97,5,192,2,0,0,0,7,1,0
0.6,0.6,3,258,3,0,0,0,7,1,0
0.5,0.81,3,148,2,0,0,0,7,1,0
0.9,0.67,3,179,2,0,0,0,7,1,0
0.84,0.51,6,141,2,1,0,0,7,1,0
0.74,0.78,5,216,2,0,0,0,7,1,0
0.72,0.51,3,235,2,0,0,0,7,1,0
0.93,0.63,3,160,4,1,0,0,7,1,0
0.54,0.69,3,141,4,0,0,0,7,1,0
0.87,0.65,4,246,2,1,0,0,7,1,0
0.94,0.93,4,220,3,0,0,0,2,1,0
0.77,0.49,4,266,2,0,0,0,3,1,0
0.48,0.82,3,183,2,0,0,0,3,1,0
0.7,0.74,5,263,3,1,0,0,3,1,0
0.54,0.93,4,161,4,1,0,0,3,1,0
0.61,0.98,4,199,2,0,0,0,9,1,0
0.56,0.76,4,189,2,0,0,0,8,1,0
0.73,0.72,4,197,3,0,0,0,8,1,0
0.97,0.66,6,164,5,0,0,0,8,1,0
0.69,0.76,5,255,6,0,0,0,9,1,0
0.61,0.68,5,225,4,0,0,0,9,1,0
0.86,0.58,3,151,2,0,0,0,9,1,0
0.55,0.88,4,252,3,0,0,0,4,1,0
0.9,0.74,4,206,4,1,0,0,0,1,0
